"","outputs"
"6393",282.95
"6394",7.5
"6395",139.15
"6396",0
"6397",0
"6398",61.22
"6399",0
"6400",229.6
"6401",0
"6402",0
"6403",8.74
"6404",0
"6405",252.31
"6406",0
"6407",144.39
"6408",147.42
"6409",0
"6410",0
"6411",37.15
"6412",0
"6413",0
"6414",139.28
"6415",0
"6416",0
"6417",0
"6418",121.43
"6419",54.34
"6420",0
"6421",0
"6422",0
"6423",0
"6424",0
"6425",32.69
"6426",0
"6427",0
"6428",180
"6429",0
"6430",510.93
"6431",0
"6432",16.84
"6433",23.99
"6434",0
"6435",0
"6436",0
"6437",200.28
"6438",243.23
"6439",0
"6440",0
"6441",0
"6442",30.81
"6443",0
"6444",0
"6445",0
"6446",8.46
"6447",91.17
"6448",134.33
"6449",57.99
"6450",162.28
"6451",0
"6452",0
"6453",0
"6454",267.43
"6455",140.72
"6456",0
"6457",0
"6458",0
"6459",0
"6460",0
"6461",0.59
"6462",0
"6463",137.71
"6464",0
"6465",281.44
"6466",0
"6467",0
"6468",0
"6469",0
"6470",0
"6471",460.95
"6472",0
"6473",0
"6474",0
"6475",0
"6476",0
"6477",0
"6478",4.4
"6479",0
"6480",0
"6481",0
"6482",0
"6483",28.83
"6484",0
"6485",210.16
"6486",0
"6487",0
"6488",0
"6489",0
"6490",0
"6491",0
"6492",0
"6493",0
"6494",32.91
"6495",25.29
"6496",0
"6497",65.28
"6498",27.99
"6499",0
"6500",77.93
"6501",0
"6502",4.98
"6503",314.26
"6504",0
"6505",93.4
"6506",0
"6507",0
"6508",0
"6509",151.65
"6510",0
"6511",246.5
"6512",116.57
"6513",0
"6514",784.08
"6515",116.03
"6516",0
"6517",0
"6518",261.63
"6519",0
"6520",0
"6521",141.31
"6522",66.5
"6523",0
"6524",0
"6525",0
"6526",145.4
"6527",0
"6528",0
"6529",0
"6530",0
"6531",0
"6532",0
"6533",0
"6534",0
"6535",192.92
"6536",0
"6537",75.91
"6538",0
"6539",0
"6540",267.13
"6541",0
"6542",22.04
"6543",0
"6544",0
"6545",64.67
"6546",0
"6547",287.54
"6548",0
"6549",93.58
"6550",0
"6551",0
"6552",80.98
"6553",0
"6554",0
"6555",0
"6556",271.68
"6557",223.46
"6558",0
"6559",0
"6560",268.71
"6561",0
"6562",0
"6563",0
"6564",0
"6565",0
"6566",0
"6567",0
"6568",11.77
"6569",0
"6570",591.79
"6571",0
"6572",249.8
"6573",0
"6574",290.33
"6575",0
"6576",95.91
"6577",90.59
"6578",262.53
"6579",0
"6580",0
"6581",0
"6582",88.04
"6583",0
"6584",0
"6585",0
"6586",0
"6587",142.94
"6588",44.07
"6589",0
"6590",0
"6591",471.46
"6592",0
"6593",0
"6594",41.18
"6595",0
"6596",0
"6597",0
"6598",0
"6599",0
"6600",135.77
"6601",0
"6602",118.12
"6603",43.4
"6604",0
"6605",29.65
"6606",653.23
"6607",65.34
"6608",0
"6609",0
"6610",0
"6611",0
"6612",0
"6613",0
"6614",0
"6615",0
"6616",0
"6617",199.64
"6618",2.5
"6619",31.28
"6620",0
"6621",0
"6622",0
"6623",145.43
"6624",0
"6625",0
"6626",37.34
"6627",0
"6628",0
"6629",0
"6630",0
"6631",32.37
"6632",0
"6633",0
"6634",136.12
"6635",0
"6636",0
"6637",0
"6638",0
"6639",23.12
"6640",0
"6641",280.15
"6642",0
"6643",58.37
"6644",94.52
"6645",19.82
"6646",0
"6647",351.47
"6648",0
"6649",14.64
"6650",0
"6651",0
"6652",0
"6653",128.62
"6654",183.35
"6655",0
"6656",0
"6657",0
"6658",0
"6659",0
"6660",76.25
"6661",0
"6662",141.76
"6663",0
"6664",245.32
"6665",32.71
"6666",74.31
"6667",29.45
"6668",19.57
"6669",0
"6670",51.28
"6671",0
"6672",22.44
"6673",0
"6674",0
"6675",0
"6676",26.22
"6677",0
"6678",0
"6679",0
"6680",0
"6681",0
"6682",0
"6683",5.78
"6684",0
"6685",0
"6686",701.44
"6687",54.35
"6688",103.25
"6689",0
"6690",0
"6691",0
"6692",9.31
"6693",0
"6694",210.03
"6695",204.78
"6696",0
"6697",0
"6698",0
"6699",0
"6700",33.35
"6701",0
"6702",0
"6703",0
"6704",0
"6705",0
"6706",45.03
"6707",0
"6708",0
"6709",0
"6710",10.47
"6711",174.03
"6712",207.04
"6713",0
"6714",0
"6715",28.71
"6716",0
"6717",169.4
"6718",0
"6719",124.07
"6720",170.63
"6721",33.67
"6722",0
"6723",0
"6724",105.16
"6725",0
"6726",0
"6727",0
"6728",0
"6729",0
"6730",0
"6731",66.88
"6732",0
"6733",0
"6734",62.09
"6735",0
"6736",14.14
"6737",0
"6738",0
"6739",0
"6740",23.96
"6741",0
"6742",0
"6743",223.84
"6744",257.48
"6745",0
"6746",0
"6747",0
"6748",0
"6749",0
"6750",0
"6751",0
"6752",7.02
"6753",0
"6754",15.18
"6755",15.45
"6756",0
"6757",94.81
"6758",125.25
"6759",0
"6760",0
"6761",0
"6762",0
"6763",303.5
"6764",84.17
"6765",0
"6766",0
"6767",443.02
"6768",0
"6769",0
"6770",677.77
"6771",18.16
"6772",374.41
"6773",139.07
"6774",0
"6775",0
"6776",44.46
"6777",0
"6778",0
"6779",0
"6780",0
"6781",0
"6782",0
"6783",0
"6784",0
"6785",8.92
"6786",295.48
"6787",47.26
"6788",0
"6789",0
"6790",207.25
"6791",623.44
"6792",0
"6793",0
"6794",0
"6795",258.53
"6796",0
"6797",0
"6798",0
"6799",0
"6800",0
"6801",0
"6802",14.72
"6803",0
"6804",0
"6805",0
"6806",251.45
"6807",0
"6808",0
"6809",0
"6810",0
"6811",0
"6812",208.8
"6813",43.26
"6814",0
"6815",0
"6816",0
"6817",149.7
"6818",0
"6819",0
"6820",282.87
"6821",26.12
"6822",0
"6823",208.11
"6824",265.98
"6825",113.96
"6826",126.55
"6827",0
"6828",173.73
"6829",0
"6830",0
"6831",0
"6832",0
"6833",73.17
"6834",187.27
"6835",0
"6836",0
"6837",0
"6838",0
"6839",377.42
"6840",110
"6841",5.99
"6842",0
"6843",0
"6844",57.53
"6845",52.03
"6846",0
"6847",0
"6848",0
"6849",0
"6850",0
"6851",0
"6852",0
"6853",0
"6854",0
"6855",136.02
"6856",322.21
"6857",0
"6858",0
"6859",318.03
"6860",0
"6861",0
"6862",79.95
"6863",19.16
"6864",82.83
"6865",219.82
"6866",0
"6867",0
"6868",0
"6869",23.37
"6870",0
"6871",0
"6872",0
"6873",0
"6874",0
"6875",0
"6876",94.95
"6877",0
"6878",0
"6879",26.22
"6880",0
"6881",193.01
"6882",57.22
"6883",467.18
"6884",28.54
"6885",0
"6886",80
"6887",0
"6888",144.81
"6889",49.82
"6890",65.77
"6891",0
"6892",0
"6893",0
"6894",91.09
"6895",0
"6896",7.41
"6897",0
"6898",76.94
"6899",0
"6900",344.96
"6901",552.29
"6902",0
"6903",302.13
"6904",0
"6905",0
"6906",415.53
"6907",86.87
"6908",0
"6909",0
"6910",0
"6911",22.57
"6912",0
"6913",68.29
"6914",55.13
"6915",87.63
"6916",425.67
"6917",0
"6918",508.23
"6919",0
"6920",15.26
"6921",92.43
"6922",0
"6923",108.99
"6924",60.92
"6925",264.91
"6926",0
"6927",0
"6928",115.56
"6929",525.41
"6930",0
"6931",0
"6932",25.17
"6933",0
"6934",0
"6935",15.72
"6936",0
"6937",0
"6938",0
"6939",0
"6940",281.33
"6941",0
"6942",0
"6943",0
"6944",0
"6945",51.03
"6946",0
"6947",0
"6948",35.84
"6949",0
"6950",0
"6951",0
"6952",74.61
"6953",0
"6954",0
"6955",0
"6956",119.27
"6957",0
"6958",0
"6959",0
"6960",142.27
"6961",184.15
"6962",362.88
"6963",180.52
"6964",235.01
"6965",0
"6966",0
"6967",0
"6968",169.29
"6969",102.5
"6970",0
"6971",0
"6972",9.08
"6973",0
"6974",0
"6975",101.43
"6976",0
"6977",0
"6978",37.95
"6979",0
"6980",0
"6981",0
"6982",0
"6983",54.97
"6984",357.34
"6985",0
"6986",0
"6987",0
"6988",0
"6989",565.71
"6990",141.98
"6991",0
"6992",0
"6993",0
"6994",108.34
"6995",125.82
"6996",105.19
"6997",566.17
"6998",0
"6999",0
"7000",746.68
"7001",53.02
"7002",296.61
"7003",0
"7004",0
"7005",97.01
"7006",0
"7007",251.51
"7008",635.83
"7009",0
"7010",72.2
"7011",0
"7012",0
"7013",33.25
"7014",1.89
"7015",24.15
"7016",0
"7017",557.46
"7018",0
"7019",0
"7020",0
"7021",0
"7022",0
"7023",200.02
"7024",0
"7025",0
"7026",0
"7027",430.22
"7028",0
"7029",0
"7030",0
"7031",6
"7032",0
"7033",343.5
"7034",0
"7035",0
"7036",0
"7037",0
"7038",69.68
"7039",0
"7040",0
"7041",0
"7042",300.83
"7043",149.72
"7044",1153.55
"7045",0
"7046",0
"7047",0
"7048",0
"7049",0
"7050",337.44
"7051",0
"7052",658.25
"7053",0
"7054",0
"7055",31.56
"7056",232.67
"7057",0
"7058",0
"7059",405.75
"7060",0
"7061",0
"7062",262.72
"7063",0
"7064",0
"7065",771.82
"7066",64.63
"7067",0
"7068",0
"7069",0
"7070",126.77
"7071",0
"7072",0
"7073",0
"7074",0
"7075",0
"7076",0
"7077",486.21
"7078",0
"7079",0
"7080",14.08
"7081",285.33
"7082",0
"7083",176.66
"7084",0
"7085",63.56
"7086",58.8
"7087",0
"7088",0
"7089",138.32
"7090",0
"7091",0
"7092",0
"7093",0
"7094",55.21
"7095",0
"7096",292.35
"7097",0
"7098",0
"7099",0
"7100",25.76
"7101",0
"7102",112.68
"7103",0
"7104",0
"7105",0
"7106",224.65
"7107",0
"7108",65.13
"7109",233.17
"7110",41.61
"7111",403.61
"7112",0
"7113",296.99
"7114",0
"7115",0
"7116",167.49
"7117",0
"7118",0
"7119",0
"7120",26.04
"7121",0
"7122",327.84
"7123",160.23
"7124",0
"7125",628.13
"7126",0
"7127",0
"7128",0
"7129",0
"7130",0
"7131",0
"7132",0
"7133",0
"7134",0
"7135",0
"7136",20.77
"7137",0
"7138",206.35
"7139",72.56
"7140",55.24
"7141",0
"7142",0
"7143",0
"7144",0
"7145",0
"7146",0
"7147",7.71
"7148",530.1
"7149",78.22
"7150",599.93
"7151",0
"7152",0
"7153",0
"7154",169.09
"7155",0
"7156",0
"7157",62.5
"7158",0
"7159",0
"7160",0
"7161",113.75
"7162",0
"7163",0
"7164",88.45
"7165",0
"7166",184.91
"7167",0
"7168",27.23
"7169",0
"7170",0
"7171",6.05
"7172",0
"7173",230.28
"7174",59.65
"7175",0
"7176",798.69
"7177",387.74
"7178",0
"7179",725.67
"7180",0
"7181",0
"7182",0
"7183",34.38
"7184",0
"7185",0
"7186",0
"7187",0
"7188",0
"7189",920.13
"7190",855.15
"7191",0
"7192",0
"7193",0
"7194",0
"7195",0
"7196",181.17
"7197",0
"7198",0
"7199",11.27
"7200",0
"7201",0
"7202",0
"7203",33.07
"7204",0
"7205",115.61
"7206",0
"7207",0
"7208",0
"7209",0
"7210",0
"7211",0
"7212",0
"7213",0
"7214",0
"7215",0
"7216",0
"7217",0
"7218",0
"7219",0
"7220",0
"7221",0
"7222",0
"7223",0
"7224",0
"7225",0
"7226",0
"7227",0
"7228",59.86
"7229",0
"7230",0
"7231",97.91
"7232",106.43
"7233",0
"7234",0
"7235",0
"7236",154.25
"7237",0
"7238",157.7
"7239",415.45
"7240",0
"7241",484.33
"7242",0
"7243",0
"7244",0
"7245",252.12
"7246",0
"7247",0
"7248",672.87
"7249",204.13
"7250",0
"7251",136.8
"7252",218.15
"7253",0
"7254",0
"7255",0
"7256",17.46
"7257",380.03
"7258",101.22
"7259",301.45
"7260",82.03
"7261",0
"7262",0
"7263",17.88
"7264",0
"7265",0
"7266",0
"7267",160.11
"7268",0
"7269",343.86
"7270",0
"7271",0
"7272",351.34
"7273",0
"7274",0
"7275",24.66
"7276",61.01
"7277",180.59
"7278",0
"7279",39.99
"7280",155.49
"7281",47.03
"7282",255.28
"7283",0
"7284",0
"7285",0
"7286",0
"7287",7.38
"7288",0
"7289",0
"7290",79.15
"7291",0
"7292",0
"7293",0
"7294",0
"7295",490.77
"7296",51.38
"7297",100.89
"7298",0
"7299",0
"7300",357.24
"7301",0
"7302",0
"7303",139.63
"7304",4.48
"7305",65.8
"7306",0
"7307",0
"7308",0
"7309",0
"7310",67.32
"7311",583.06
"7312",275.97
"7313",78.68
"7314",0
"7315",0
"7316",65.1
"7317",79.2
"7318",0
"7319",0
"7320",0
"7321",0
"7322",0
"7323",0
"7324",0
"7325",0
"7326",0
"7327",289.19
"7328",0
"7329",0
"7330",156
"7331",0
"7332",0
"7333",0
"7334",0
"7335",0
"7336",0
"7337",0
"7338",0
"7339",43.81
"7340",318.17
"7341",0
"7342",0
"7343",160.64
"7344",0
"7345",0
"7346",251.32
"7347",0
"7348",0
"7349",0
"7350",67.1
"7351",167.15
"7352",86.63
"7353",0
"7354",45.55
"7355",0
"7356",0
"7357",17.12
"7358",7.63
"7359",148.33
"7360",0
"7361",0
"7362",373.19
"7363",0
"7364",0
"7365",0
"7366",0
"7367",166.15
"7368",0
"7369",0
"7370",423.75
"7371",0
"7372",0
"7373",0
"7374",207.75
"7375",0
"7376",28.3
"7377",0
"7378",0
"7379",0
"7380",0
"7381",0
"7382",383.66
"7383",0
"7384",86.77
"7385",0
"7386",0
"7387",0
"7388",0
"7389",0
"7390",324.59
"7391",0
"7392",0
"7393",317.46
"7394",0
"7395",0
"7396",0
"7397",254.23
"7398",0
"7399",0
"7400",0
"7401",13.49
"7402",170.14
"7403",277.73
"7404",97.67
"7405",0
"7406",92.54
"7407",7
"7408",0
"7409",0
"7410",753
"7411",7.5
"7412",0
"7413",127.21
"7414",0
"7415",198.32
"7416",162.5
"7417",0
"7418",105.97
"7419",0
"7420",134.47
"7421",2
"7422",0
"7423",140.81
"7424",0
"7425",326.66
"7426",69.96
"7427",0
"7428",80.95
"7429",0
"7430",52.41
"7431",0
"7432",0
"7433",0
"7434",0
"7435",124.77
"7436",0
"7437",1085.62
"7438",0
"7439",0
"7440",0
"7441",40.73
"7442",265.65
"7443",0
"7444",0
"7445",0
"7446",0
"7447",0
"7448",0
"7449",0
"7450",15.82
"7451",0
"7452",0
"7453",0
"7454",0
"7455",82.47
"7456",0
"7457",0
"7458",0
"7459",0
"7460",0
"7461",0
"7462",0
"7463",0
"7464",0
"7465",0
"7466",36.53
"7467",0
"7468",217.96
"7469",0
"7470",13.42
"7471",0
"7472",27.25
"7473",0
"7474",0
"7475",0
"7476",49.96
"7477",132.87
"7478",56.65
"7479",54.7
"7480",0
"7481",0
"7482",0
"7483",0
"7484",0
"7485",0
"7486",85.71
"7487",0
"7488",0
"7489",0
"7490",641.94
"7491",168.22
"7492",0
"7493",70.56
"7494",0
"7495",0
"7496",0
"7497",0
"7498",323.18
"7499",0
"7500",0
"7501",50.67
"7502",0
"7503",0
"7504",0
"7505",0
"7506",0
"7507",22.5
"7508",0
"7509",0
"7510",0
"7511",554.64
"7512",0
"7513",26.37
"7514",0
"7515",0
"7516",0
"7517",277.52
"7518",310.99
"7519",0
"7520",0
"7521",92.74
"7522",0
"7523",0
"7524",0
"7525",0
"7526",0
"7527",0
"7528",154.73
"7529",0
"7530",538.23
"7531",122.12
"7532",0
"7533",75.77
"7534",0
"7535",8.89
"7536",0
"7537",75.26
"7538",0
"7539",229.67
"7540",0
"7541",-0.1
"7542",0
"7543",0
"7544",0
"7545",0
"7546",29.56
"7547",0
"7548",85.63
"7549",0
"7550",0
"7551",0
"7552",118.72
"7553",0
"7554",676.53
"7555",0
"7556",57.64
"7557",0
"7558",0
"7559",0
"7560",251.25
"7561",0
"7562",638.07
"7563",0
"7564",0
"7565",0
"7566",0
"7567",0
"7568",0
"7569",0
"7570",78.11
"7571",0
"7572",431.78
"7573",0
"7574",64.1
"7575",41.47
"7576",0
"7577",0
"7578",276.36
"7579",0
"7580",0
"7581",0
"7582",102.23
"7583",21.35
"7584",121.81
"7585",0
"7586",65.59
"7587",0
"7588",0
"7589",0
"7590",0
"7591",0
"7592",69.36
"7593",24.42
"7594",0
"7595",0
"7596",355.75
"7597",0
"7598",108.74
"7599",0
"7600",581.84
"7601",0
"7602",0
"7603",0
"7604",0
"7605",0
"7606",0
"7607",0
"7608",0
"7609",0
"7610",0
"7611",0
"7612",0
"7613",0
"7614",0
"7615",0
"7616",0
"7617",34.01
"7618",555.75
"7619",0
"7620",247.01
"7621",0
"7622",0
"7623",0
"7624",0
"7625",508.52
"7626",77.31
"7627",0
"7628",0
"7629",107.27
"7630",15.35
"7631",0
"7632",187.08
"7633",0
"7634",804.69
"7635",0
"7636",0
"7637",218.81
"7638",0
"7639",0
"7640",0
"7641",0
"7642",0
"7643",0
"7644",0
"7645",0
"7646",291.09
"7647",0
"7648",79.3
"7649",10.3
"7650",452.8
"7651",0
"7652",6.14
"7653",279.75
"7654",106.88
"7655",22.43
"7656",0
"7657",63.75
"7658",0
"7659",0
"7660",0
"7661",107.67
"7662",0
"7663",53.33
"7664",0
"7665",398.15
"7666",0
"7667",0
"7668",0
"7669",0
"7670",0
"7671",0
"7672",0
"7673",441.36
"7674",240.59
"7675",539.35
"7676",0
"7677",977.24
"7678",211.99
"7679",0
"7680",24.75
"7681",319.13
"7682",44.38
"7683",0
"7684",0
"7685",108.45
"7686",0
"7687",16.5
"7688",10.82
"7689",0
"7690",76.08
"7691",310.92
"7692",0
"7693",216.94
"7694",0
"7695",0
"7696",0
"7697",200.01
"7698",29.12
"7699",40.93
"7700",0
"7701",132.45
"7702",190.33
"7703",0
"7704",0
"7705",569.29
"7706",0
"7707",0
"7708",0
"7709",0
"7710",39.84
"7711",0
"7712",0
"7713",0
"7714",0
"7715",166.35
"7716",0
"7717",158.12
"7718",554.62
"7719",59.96
"7720",313.37
"7721",0
"7722",0
"7723",68.81
"7724",98.14
"7725",0
"7726",0
"7727",109.89
"7728",0
"7729",52.79
"7730",0
"7731",0
"7732",0
"7733",7.46
"7734",41.58
"7735",0
"7736",0
"7737",0
"7738",0
"7739",0
"7740",166.94
"7741",0
"7742",177.93
"7743",0
"7744",0
"7745",751.68
"7746",0
"7747",0
"7748",0
"7749",0
"7750",0
"7751",0
"7752",0
"7753",0
"7754",64.97
"7755",0
"7756",0
"7757",230.11
"7758",0
"7759",228.69
"7760",23.6
"7761",0
"7762",0
"7763",0
"7764",0
"7765",136.86
"7766",0
"7767",0
"7768",0
"7769",0
"7770",0
"7771",0
"7772",78.58
"7773",52.96
"7774",0
"7775",140.59
"7776",0
"7777",0
"7778",414.1
"7779",0
"7780",0
"7781",0
"7782",0
"7783",727
"7784",79.04
"7785",0
"7786",0
"7787",0
"7788",0
"7789",1397.06
"7790",60.76
"7791",15.47
"7792",0
"7793",164.71
"7794",0
"7795",0
"7796",5.29
"7797",0
"7798",0
"7799",0
"7800",0
"7801",0
"7802",0
"7803",0
"7804",0
"7805",875.47
"7806",0
"7807",0
"7808",0
"7809",0
"7810",0
"7811",213.15
"7812",0
"7813",0
"7814",48.71
"7815",0
"7816",82.8
"7817",0
"7818",0
"7819",0
"7820",85.09
"7821",0
"7822",0
"7823",157.64
"7824",0
"7825",491.72
"7826",16.69
"7827",200.46
"7828",73.52
"7829",0
"7830",0
"7831",148.51
"7832",0
"7833",0
"7834",7.82
"7835",0
"7836",68.78
"7837",0
"7838",19.77
"7839",0
"7840",82.84
"7841",0
"7842",21.83
"7843",436.63
"7844",0
"7845",208.48
"7846",0
"7847",186.84
"7848",436.6
"7849",0
"7850",8.99
"7851",60
"7852",81.29
"7853",0
"7854",0
"7855",82.94
"7856",460.63
"7857",149.56
"7858",0
"7859",262.36
"7860",283.69
"7861",0
"7862",322.12
"7863",8.02
"7864",73.67
"7865",0
"7866",25.29
"7867",39.59
"7868",0
"7869",73.74
"7870",2.29
"7871",392.74
"7872",123.49
"7873",0
"7874",0
"7875",76.82
"7876",0
"7877",0
"7878",0
"7879",0
"7880",0
"7881",904.55
"7882",0
"7883",0
"7884",48.91
"7885",0
"7886",0
"7887",0
"7888",0
"7889",247.28
"7890",0
"7891",0
"7892",1003.99
"7893",0
"7894",0
"7895",0
"7896",380.38
"7897",0
"7898",0
"7899",225.14
"7900",0
"7901",179.99
"7902",437.57
"7903",0
"7904",0
"7905",0
"7906",77.63
"7907",0
"7908",0
"7909",0
"7910",0
"7911",0
"7912",680.95
"7913",0
"7914",0
"7915",5
"7916",0
"7917",267.71
"7918",75.52
"7919",0
"7920",17.98
"7921",0
"7922",0
"7923",30.75
"7924",153.53
"7925",0
"7926",0
"7927",121.34
"7928",0
"7929",154.69
"7930",0
"7931",347.6
"7932",172.96
"7933",0
"7934",104.83
"7935",101.28
"7936",0
"7937",230.87
"7938",0
"7939",0
"7940",53.41
"7941",0
"7942",158.98
"7943",18.5
"7944",664.97
"7945",0
"7946",0
"7947",0
"7948",44.48
"7949",0
"7950",64.46
"7951",0
"7952",17.75
"7953",139.8
"7954",0
"7955",22.09
"7956",0
"7957",92.05
"7958",0
"7959",0
"7960",0
"7961",0
"7962",0
"7963",0
"7964",0
"7965",0
"7966",0
"7967",0
"7968",0
"7969",0
"7970",0
"7971",0
"7972",213.27
"7973",25.3
"7974",0
"7975",120.53
"7976",217.03
"7977",0
"7978",0
"7979",12.99
"7980",348.59
"7981",215.07
"7982",0
"7983",0
"7984",0
"7985",0
"7986",37.99
"7987",0
"7988",0
"7989",69.7
"7990",53.11
"7991",4.03
"7992",0
"7993",0
"7994",34.27
"7995",0
"7996",0
"7997",0
"7998",0
"7999",0
"8000",0
"8001",0
"8002",0
"8003",0
"8004",66.09
"8005",0
"8006",51.03
"8007",0
"8008",0
"8009",106.09
"8010",0
"8011",0
"8012",0
"8013",42.43
"8014",569.68
"8015",0
"8016",0
"8017",168.92
"8018",0
"8019",133.03
"8020",0
"8021",0
"8022",0
"8023",0
"8024",0
"8025",0
"8026",0
"8027",0
"8028",0
"8029",0
"8030",0
"8031",0
"8032",12.07
"8033",48.08
"8034",0
"8035",149.47
"8036",0
"8037",0
"8038",6.38
"8039",0
"8040",0
"8041",0
"8042",0
"8043",91.47
"8044",1001.79
"8045",0
"8046",0
"8047",0
"8048",179.64
"8049",204.51
"8050",0
"8051",0
"8052",60.87
"8053",0
"8054",0
"8055",202.71
"8056",185
"8057",27.25
"8058",0
"8059",139.4
"8060",256.55
"8061",79.87
"8062",46.11
"8063",0
"8064",89.12
"8065",0
"8066",0
"8067",104.34
"8068",40.97
"8069",0
"8070",27.85
"8071",0
"8072",422.62
"8073",202.73
"8074",24.63
"8075",0
"8076",41.75
"8077",0
"8078",220.08
"8079",0
"8080",160.79
"8081",0
"8082",0
"8083",0
"8084",33.93
"8085",64.92
"8086",346.02
"8087",0
"8088",0
"8089",0
"8090",0
"8091",974.66
"8092",0
"8093",0
"8094",0
"8095",0
"8096",15
"8097",233.68
"8098",0
"8099",355.94
"8100",239.46
"8101",0
"8102",126.08
"8103",0
"8104",204.2
"8105",0
"8106",0
"8107",336.78
"8108",0
"8109",7.71
"8110",1.79
"8111",0
"8112",56.55
"8113",18.02
"8114",0
"8115",0
"8116",0
"8117",3.99
"8118",120.38
"8119",0
"8120",0
"8121",0
"8122",0
"8123",0
"8124",0
"8125",699.38
"8126",0
"8127",413.48
"8128",0
"8129",0
"8130",169.03
"8131",92.01
"8132",85.57
"8133",0
"8134",0
"8135",14.91
"8136",0
"8137",27.54
"8138",0
"8139",0
"8140",0
"8141",0
"8142",67.22
"8143",117.52
"8144",467.98
"8145",311.31
"8146",0.98
"8147",0
"8148",19.99
"8149",0
"8150",0
"8151",0
"8152",33.3
"8153",335.29
"8154",18.47
"8155",0
"8156",0
"8157",266.9
"8158",0
"8159",0
"8160",0
"8161",0
"8162",0
"8163",593.7
"8164",0
"8165",0
"8166",0
"8167",1139.43
"8168",0.54
"8169",0
"8170",0
"8171",169.14
"8172",39.96
"8173",57.25
"8174",128.74
"8175",0
"8176",0
"8177",5.78
"8178",116.86
"8179",106.27
"8180",348.45
"8181",3
"8182",0
"8183",68.11
"8184",160.33
"8185",29.63
"8186",0
"8187",0
"8188",0
"8189",0
"8190",10.26
"8191",151.15
"8192",0
"8193",0
"8194",0
"8195",0
"8196",0
"8197",0
"8198",0
"8199",33.25
"8200",0
"8201",35.82
"8202",0
"8203",581.17
"8204",498.48
"8205",0
"8206",0
"8207",80.92
"8208",0
"8209",0
"8210",0
"8211",89.19
"8212",0
"8213",0
"8214",0
"8215",53.19
"8216",7.14
"8217",1457.57
"8218",381.44
"8219",0
"8220",12.94
"8221",0
"8222",228.77
"8223",0
"8224",0
"8225",0
"8226",0
"8227",0
"8228",0
"8229",0
"8230",109.97
"8231",0
"8232",77.38
"8233",0
"8234",0
"8235",0
"8236",0
"8237",0
"8238",0
"8239",0
"8240",0
"8241",0
"8242",630.58
"8243",0
"8244",217.48
"8245",0
"8246",0
"8247",337.04
"8248",0
"8249",0
"8250",100.7
"8251",0
"8252",0
"8253",0
"8254",0
"8255",0
"8256",0
"8257",0
"8258",0
"8259",185.16
"8260",0
"8261",309.1
"8262",0
"8263",233.98
"8264",0
"8265",0
"8266",0
"8267",56.99
"8268",1497.26
"8269",215.77
"8270",0
"8271",625.64
"8272",0
"8273",0
"8274",48.19
"8275",280.33
"8276",0
"8277",0
"8278",0
"8279",0
"8280",0
"8281",52.99
"8282",0
"8283",610.43
"8284",0
"8285",0
"8286",19.62
"8287",0
"8288",24.27
"8289",26.43
"8290",0
"8291",35.86
"8292",0
"8293",0
"8294",41.57
"8295",0
"8296",117.72
"8297",0
"8298",0
"8299",0
"8300",0
"8301",0
"8302",347.34
"8303",132.01
"8304",0
"8305",156.99
"8306",0
"8307",0
"8308",193.26
"8309",0
"8310",825.45
"8311",0
"8312",0
"8313",0
"8314",383.43
"8315",0
"8316",0
"8317",0
"8318",0
"8319",167.33
"8320",18.08
"8321",58.77
"8322",0
"8323",0
"8324",273.95
"8325",310.35
"8326",152.42
"8327",118.14
"8328",0
"8329",0
"8330",0
"8331",0
"8332",0
"8333",0
"8334",0
"8335",0
"8336",439.88
"8337",88.88
"8338",0
"8339",0
"8340",464.93
"8341",0
"8342",0
"8343",83.3
"8344",131.26
"8345",0
"8346",203.91
"8347",0
"8348",0
"8349",0
"8350",0
"8351",153.73
"8352",0
"8353",0
"8354",409.25
"8355",0
"8356",138.53
"8357",54.77
"8358",0
"8359",0
"8360",0
"8361",0
"8362",0
"8363",0
"8364",0
"8365",0
"8366",222.97
"8367",0
"8368",0
"8369",445.18
"8370",23.66
"8371",0
"8372",0
"8373",0
"8374",0
"8375",0
"8376",0
"8377",0
"8378",30.44
"8379",81.55
"8380",0
"8381",0
"8382",125.87
"8383",117.83
"8384",26.66
"8385",0
"8386",0
"8387",0
"8388",0
"8389",0
"8390",0
"8391",47.14
"8392",315.93
"8393",0
"8394",75.96
"8395",0
"8396",0
"8397",0
"8398",119.87
"8399",0
"8400",234.55
"8401",0
"8402",416.34
"8403",475.17
"8404",0
"8405",0
"8406",96.22
"8407",91.62
"8408",0
"8409",0
"8410",117.49
"8411",0
"8412",0
"8413",312.45
"8414",150.41
"8415",319.86
"8416",95.12
"8417",0
"8418",0
"8419",0
"8420",93.82
"8421",72.65
"8422",62.29
"8423",0
"8424",0
"8425",0
"8426",60.88
"8427",60.91
"8428",161.41
"8429",0
"8430",0
"8431",0
"8432",0
"8433",83.15
"8434",0
"8435",0
"8436",0
"8437",3.48
"8438",0
"8439",0
"8440",0
"8441",0
"8442",0
"8443",0
"8444",0
"8445",0
"8446",0
"8447",121.55
"8448",299.29
"8449",47.73
"8450",0
"8451",0
"8452",0
"8453",27.05
"8454",484.53
"8455",18.56
"8456",0
"8457",0
"8458",315.92
"8459",0
"8460",0
"8461",0
"8462",241.28
"8463",0
"8464",39.77
